日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
20181212,67000,67000310,龍潭里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1086835,28.94017657
20180212,67000,67000240,龜丹里,其他,50,0,3,5,8,0,0,0,0,0,0,0,23.1325697,120.5221524
20180518,67000,67000090,龜港里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2508669,120.3060706
20180709,67000,67000090,龜港里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,23.2508669,120.3060706
20181101,67000,67000090,龜港里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3060706,23.2508669
20181113,67000,67000090,龜港里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3060706,23.2508669
20180327,67000,67000140,檨林里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.1325315,120.2310784
20180706,67000,67000140,檨林里,住宅,60,0,0,18,18,0,0,0,0,0,0,0,23.1325315,120.2310784
20180801,67000,67000140,檨林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.1325315,120.2310784
20181222,67000,67000140,檨林里,住宅,58,0,0,0,0,0,0,0,0,0,0,0,120.2310784,23.1325315
20180314,67000,67000140,營西里,住宅,52,0,0,11,11,0,0,0,0,0,0,0,23.1417201,120.2065525
20180523,67000,67000140,營西里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,23.1417201,120.2065525
20180711,67000,67000140,營西里,地區,52,0,0,15,15,0,0,0,0,0,0,0,23.1417201,120.2065525
20180910,67000,67000140,營西里,住宅,53,0,0,11,11,0,0,0,0,0,0,0,23.1417201,120.2065525
20180323,67000,67000120,營頂里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,23.1996721,120.1863512
20180430,67000,67000120,營頂里,住宅,60,0,0,5,5,0,0,0,0,0,0,0,120.1863512,23.1996721
20180507,67000,67000110,環湖里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.1736117,120.4300017
20180710,67000,67000110,環湖里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.1736117,120.4300017
20180903,67000,67000110,環湖里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.1736117,120.4300017
20181015,67000,67000110,環湖里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1736117,120.4300017
20180321,67000,67000180,礁坑里,住宅,53,0,0,16,16,0,0,0,0,0,0,0,23.0381044,120.3608455
20180827,67000,67000180,礁坑里,地區,51,0,0,27,27,0,0,0,0,0,0,0,23.0381044,120.3608455
20180904,67000,67000070,總榮里,住宅,60,3,6,12,18,0,4,4,7,2,22,6,23.1766577,120.270022
20180104,67000,67000350,總頭里,住宅,50,2,4,13,17,0,2,2,4,1,12,4,23.050434,120.2065525
20180129,67000,67000350,總頭里,住宅,50,3,6,12,18,0,4,4,8,2,22,6,23.050434,120.2065525
20180214,67000,67000350,總頭里,住宅,51,1,10,24,34,0,1,1,2,1,3,2,23.050434,120.2065525
20180307,67000,67000350,總頭里,住宅,52,1,4,27,31,0,4,4,8,2,13,4,23.050434,120.2065525
20180329,67000,67000350,總頭里,住宅,50,1,1,38,39,0,3,3,6,2,8,3,23.050434,120.2065525
20180511,67000,67000350,總頭里,住宅,50,2,0,22,22,0,2,2,4,1,9,3,23.050434,120.2065525
20180525,67000,67000350,總頭里,住宅,50,8,0,35,35,0,9,9,18,3,26,6,23.050434,120.2065525
20180607,67000,67000350,總頭里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,23.050434,120.2065525
20180831,67000,67000350,總頭里,住宅,51,6,0,44,44,0,8,8,16,3,18,5,23.050434,120.2065525
20180905,67000,67000350,總頭里,住宅,75,5,0,68,68,0,5,5,7,2,7,3,23.050434,120.2065525
20180911,67000,67000350,總頭里,住宅,50,8,6,20,26,2,6,8,16,3,31,7,23.050434,120.2065525
20180918,67000,67000350,總頭里,住宅,50,6,1,20,21,0,6,6,12,3,29,7,23.050434,120.2065525
20181002,67000,67000350,總頭里,住宅,50,4,1,13,14,0,4,4,8,2,29,7,23.050434,120.2065525
20181024,67000,67000350,總頭里,住宅,50,4,1,26,27,0,5,5,10,3,19,5,23.050434,120.2065525
20181031,67000,67000350,總頭里,住宅,60,0,0,16,16,0,0,0,0,0,0,0,120.2065525,23.050434
20181107,67000,67000350,總頭里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2065525,23.050434
20181213,67000,67000350,總頭里,住宅,55,0,0,3,3,0,0,0,0,0,0,0,113.1593091,22.78576274
20181222,67000,67000350,總頭里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2065525,23.050434
20181227,67000,67000350,總頭里,住宅,50,1,0,18,18,0,1,1,2,1,6,3,120.2065525,23.050434
20180514,67000,67000070,謝安里,住宅,56,1,0,5,5,0,1,1,2,1,20,5,23.1396224,120.2483881
20181011,67000,67000070,謝安里,住宅,60,3,0,19,19,0,3,3,5,2,16,5,23.1396224,120.2483881
20180417,67000,67000280,歸仁里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,22.9669072,120.3103958
20180803,67000,67000280,歸仁里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9669072,120.3103958
20181211,67000,67000280,歸仁里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.1755869,29.30339909
20180423,67000,67000280,歸南里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9617921,120.2772325
